frame,0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility
4,0.4642798900604248,0.4364383816719055,-0.13952575623989105,0.9999610185623169,0.4635261595249176,0.42706361413002014,-0.12490496784448624,0.9999607801437378,0.4637868404388428,0.4267016649246216,-0.12487878650426865,0.9999102354049683,0.46403661370277405,0.42635464668273926,-0.12487182766199112,0.9999250173568726,0.46147018671035767,0.42829954624176025,-0.14106571674346924,0.9999860525131226,0.4601000249385834,0.42869168519973755,-0.14108318090438843,0.9999837875366211,0.4585515856742859,0.4289804697036743,-0.14113259315490723,0.9999891519546509,0.45801296830177307,0.4291203022003174,-0.05730433017015457,0.999799907207489,0.45134884119033813,0.431548148393631,-0.12963564693927765,0.9999920129776001,0.4635660648345947,0.44476616382598877,-0.11357675492763519,0.9998657703399658,0.4610742926597595,0.44556736946105957,-0.13447034358978271,0.9999542236328125,0.44006624817848206,0.4730513393878937,0.03530415520071983,0.9996046423912048,0.4439693093299866,0.481026291847229,-0.14510385692119598,0.9999589920043945,0.4436294436454773,0.525934100151062,0.11969970166683197,0.02945035882294178,0.44225749373435974,0.5534113049507141,-0.15688078105449677,0.992469847202301,0.46184030175209045,0.5229024887084961,0.15067051351070404,0.10929866880178452,0.4603094458580017,0.5925040245056152,-0.16473844647407532,0.9734232425689697,0.4657941460609436,0.5237473845481873,0.16167588531970978,0.14402945339679718,0.4663468301296234,0.5987367033958435,-0.18089395761489868,0.9524793028831482,0.4685128629207611,0.51860511302948,0.151482954621315,0.14425238966941833,0.46724098920822144,0.592139720916748,-0.1823493093252182,0.9542303085327148,0.46715277433395386,0.5188117027282715,0.1467772126197815,0.13488465547561646,0.4649963974952698,0.5905436277389526,-0.1644519567489624,0.9244990944862366,0.4467412531375885,0.5935319662094116,0.055405426770448685,0.996600329875946,0.44742026925086975,0.6000849008560181,-0.05553732067346573,0.9936404824256897,0.44616299867630005,0.6852974891662598,0.05580621212720871,0.4204329550266266,0.45266324281692505,0.6975202560424805,-0.055972952395677567,0.8609828352928162,0.4305851459503174,0.7776539921760559,0.10664011538028717,0.49346551299095154,0.43082863092422485,0.78038489818573,-0.014746448025107384,0.8956989049911499,0.4239272475242615,0.7859632968902588,0.10897676646709442,0.5176379084587097,0.424492210149765,0.787082850933075,-0.012214386835694313,0.9191328287124634,0.437788188457489,0.8009993433952332,0.07092836499214172,0.6130062341690063,0.44457751512527466,0.809050440788269,-0.058052875101566315,0.9293570518493652
5,0.4647747874259949,0.4365004301071167,-0.0773572325706482,0.9999548196792603,0.4638010561466217,0.4272522032260895,-0.06971929967403412,0.9999541640281677,0.4638151526451111,0.42692047357559204,-0.06970883160829544,0.9999039769172668,0.4639453887939453,0.4265596568584442,-0.06969572603702545,0.9999195337295532,0.4627595841884613,0.4283090829849243,-0.08747764676809311,0.9999799132347107,0.4618569016456604,0.42868131399154663,-0.08750010281801224,0.9999773502349854,0.4608343243598938,0.4289005696773529,-0.08752541244029999,0.9999845623970032,0.45700734853744507,0.4290950298309326,-0.02653118036687374,0.9997847080230713,0.453014612197876,0.4310731589794159,-0.10624699294567108,0.9999890327453613,0.46344417333602905,0.44479718804359436,-0.05913048982620239,0.9998502135276794,0.46139878034591675,0.4455561637878418,-0.082119420170784,0.9999489784240723,0.4401487708091736,0.47177854180336,0.04679159075021744,0.999579906463623,0.44392019510269165,0.48061367869377136,-0.13301360607147217,0.999958872795105,0.4433979094028473,0.5261626839637756,0.08551062643527985,0.03123202547430992,0.4394722878932953,0.5548877716064453,-0.12506654858589172,0.9910847544670105,0.4658687114715576,0.5163841247558594,0.059502650052309036,0.11242268234491348,0.4602007269859314,0.5920098423957825,-0.08103364706039429,0.969951868057251,0.4714190363883972,0.515178918838501,0.05927722528576851,0.14802688360214233,0.4662953317165375,0.5971694588661194,-0.08875718712806702,0.9480862021446228,0.47431573271751404,0.5100831985473633,0.05021972209215164,0.1489454209804535,0.4672592580318451,0.5911160111427307,-0.0909772664308548,0.949481189250946,0.47220173478126526,0.5116225481033325,0.05376072973012924,0.14053122699260712,0.4650079607963562,0.5898004770278931,-0.07940683513879776,0.91903156042099,0.4316271245479584,0.6033033728599548,0.057008177042007446,0.9967343211174011,0.43612051010131836,0.6052881479263306,-0.05706944316625595,0.9940221905708313,0.43576955795288086,0.6954968571662903,0.08041312545537949,0.4158012866973877,0.4528307318687439,0.697610080242157,-0.042245663702487946,0.8707784414291382,0.4289577901363373,0.7864530682563782,0.11755174398422241,0.5135596990585327,0.431400865316391,0.7927775979042053,0.006328635849058628,0.9027460217475891,0.4229218065738678,0.8037534356117249,0.11839224398136139,0.5369639992713928,0.4255097806453705,0.806909441947937,0.009547381661832333,0.9206827878952026,0.4463854432106018,0.8040788173675537,0.0952567309141159,0.6327175498008728,0.4549611508846283,0.8114283084869385,-0.019451092928647995,0.9325426816940308
6,0.4647854268550873,0.43676677346229553,-0.10523003339767456,0.9999579191207886,0.4638218879699707,0.42754119634628296,-0.09171728789806366,0.999956488609314,0.46381646394729614,0.4272453188896179,-0.09170190244913101,0.9999093413352966,0.46391814947128296,0.42690446972846985,-0.09166611731052399,0.9999224543571472,0.46275925636291504,0.4283560812473297,-0.11082514375448227,0.9999809861183167,0.46179842948913574,0.42868104577064514,-0.11086584627628326,0.9999786615371704,0.46069440245628357,0.4288525879383087,-0.11095641553401947,0.99998539686203,0.45695585012435913,0.42913758754730225,-0.039245180785655975,0.9997901320457458,0.45294779539108276,0.43070217967033386,-0.11341778934001923,0.9999895691871643,0.4633571207523346,0.4450587332248688,-0.08517231047153473,0.9998358488082886,0.461398184299469,0.4456455707550049,-0.10758785158395767,0.9999487400054932,0.44027137756347656,0.47109687328338623,0.049543969333171844,0.999305248260498,0.4444980025291443,0.48011234402656555,-0.13278743624687195,0.999954104423523,0.4482315480709076,0.5100249648094177,0.10744180530309677,0.03251674026250839,0.4385684132575989,0.5558776259422302,-0.13160033524036407,0.9899774789810181,0.4710642397403717,0.47975167632102966,0.1021592766046524,0.11779937148094177,0.4601244032382965,0.5920180678367615,-0.10905604064464569,0.9674530625343323,0.4783588945865631,0.4584690034389496,0.09305090457201004,0.1511431485414505,0.4659087061882019,0.5967200994491577,-0.11794892698526382,0.9440627098083496,0.48062363266944885,0.45391350984573364,0.1018339991569519,0.1519080549478531,0.46710124611854553,0.5907754898071289,-0.12152411788702011,0.9450175762176514,0.47663435339927673,0.45913413166999817,0.09893777221441269,0.1452278047800064,0.464752733707428,0.5896747708320618,-0.10813271999359131,0.9133148789405823,0.42885565757751465,0.6077549457550049,0.058102112263441086,0.9967649579048157,0.4343375265598297,0.60854172706604,-0.05816655606031418,0.9942753911018372,0.4331515431404114,0.6990383863449097,0.08128674328327179,0.4138699173927307,0.4529055953025818,0.6980801224708557,-0.03981664404273033,0.880442202091217,0.42888885736465454,0.7898947596549988,0.12264152616262436,0.5301985740661621,0.4318246841430664,0.7960994243621826,0.00928537268191576,0.910059928894043,0.42291536927223206,0.8076850175857544,0.12401087582111359,0.5555862188339233,0.4254842698574066,0.8107388019561768,0.012759508565068245,0.9233019351959229,0.4501875340938568,0.8065754175186157,0.10323163121938705,0.6492350697517395,0.4564892649650574,0.8131821751594543,-0.015013759955763817,0.9359240531921387
7,0.46478337049484253,0.4391617774963379,-0.102095827460289,0.999955952167511,0.4638616442680359,0.4294320344924927,-0.09121094644069672,0.999951958656311,0.4638376832008362,0.42908775806427,-0.0912005826830864,0.9999032020568848,0.46392005681991577,0.42866969108581543,-0.09119855612516403,0.9999139904975891,0.46277061104774475,0.4298412799835205,-0.10725755989551544,0.9999784231185913,0.46177905797958374,0.4298452138900757,-0.10727502405643463,0.9999762177467346,0.46063360571861267,0.4297187030315399,-0.10730775445699692,0.9999836087226868,0.4569612443447113,0.42966228723526,-0.03408690541982651,0.9997555613517761,0.45290789008140564,0.43077078461647034,-0.10430964082479477,0.9999879002571106,0.4632040560245514,0.446916401386261,-0.07881607115268707,0.9997841119766235,0.4613846242427826,0.4471592903137207,-0.09918421506881714,0.9999390840530396,0.44103026390075684,0.4710896909236908,0.05427059531211853,0.9991481304168701,0.4448275566101074,0.48011088371276855,-0.12538108229637146,0.9999510049819946,0.4454491138458252,0.5123230814933777,0.1087959036231041,0.03294309601187706,0.43876996636390686,0.5558105707168579,-0.1225762739777565,0.9890924692153931,0.4696512818336487,0.49490317702293396,0.11643870919942856,0.11836235970258713,0.4599112570285797,0.5920208096504211,-0.09359820187091827,0.965305507183075,0.4760439395904541,0.4860433340072632,0.12004450708627701,0.15100078284740448,0.4650144577026367,0.5967661142349243,-0.10194097459316254,0.9413313865661621,0.4783027768135071,0.4810854494571686,0.11407853662967682,0.15170027315616608,0.4665651321411133,0.5907649397850037,-0.1054498702287674,0.9418967366218567,0.4749334752559662,0.4835171103477478,0.11227133125066757,0.14604616165161133,0.4643496870994568,0.5895541310310364,-0.0926327183842659,0.9094118475914001,0.4273587763309479,0.6087432503700256,0.05827055498957634,0.9967318177223206,0.43313437700271606,0.6092128157615662,-0.05832598730921745,0.994484007358551,0.43246811628341675,0.6999956369400024,0.07361942529678345,0.411977082490921,0.45365047454833984,0.698424756526947,-0.04388809949159622,0.8898594975471497,0.42884641885757446,0.7919118404388428,0.1029105931520462,0.5474369525909424,0.43249550461769104,0.7951895594596863,0.006514412816613913,0.9169370532035828,0.4228770136833191,0.8090890049934387,0.10281528532505035,0.5738614201545715,0.4257639944553375,0.8093438148498535,0.011115113273262978,0.9259809851646423,0.45105117559432983,0.808473527431488,0.08827554434537888,0.666897177696228,0.4564378261566162,0.8139752745628357,-0.028721371665596962,0.939536452293396
8,0.46473973989486694,0.439988911151886,-0.0979963093996048,0.9999586939811707,0.46386998891830444,0.4301004707813263,-0.08716708421707153,0.9999540448188782,0.46385225653648376,0.42975354194641113,-0.08714790642261505,0.9999078512191772,0.4639308452606201,0.4293118715286255,-0.08715566247701645,0.9999171495437622,0.46273380517959595,0.43036603927612305,-0.10285798460245132,0.9999794363975525,0.46167272329330444,0.43025562167167664,-0.1028619259595871,0.9999774098396301,0.46047013998031616,0.4300244152545929,-0.10287918895483017,0.9999843835830688,0.4569726884365082,0.429693341255188,-0.028704995289444923,0.9997660517692566,0.4528782367706299,0.4307703375816345,-0.09857375174760818,0.9999883770942688,0.4629642069339752,0.4476296603679657,-0.07398830354213715,0.999782383441925,0.46110111474990845,0.44771140813827515,-0.09424973279237747,0.9999397397041321,0.44101738929748535,0.47022226452827454,0.060112811625003815,0.9990820288658142,0.44564318656921387,0.47987473011016846,-0.12102831900119781,0.9999516010284424,0.4491458833217621,0.49871203303337097,0.13486053049564362,0.03750929236412048,0.43886956572532654,0.5549459457397461,-0.12396632134914398,0.9885975122451782,0.47069376707077026,0.4639909863471985,0.16836412250995636,0.13478201627731323,0.45983046293258667,0.5918053984642029,-0.10458878427743912,0.9648125767707825,0.4769969880580902,0.45023617148399353,0.1784251481294632,0.1645372062921524,0.464714914560318,0.596802294254303,-0.11337912082672119,0.9408543705940247,0.47772136330604553,0.44815582036972046,0.17207224667072296,0.16450227797031403,0.4663906991481781,0.5905745625495911,-0.11707465350627899,0.9410393834114075,0.47563475370407104,0.45147907733917236,0.16542094945907593,0.16057638823986053,0.46420222520828247,0.5891482830047607,-0.10385527461767197,0.9077746868133545,0.4255561828613281,0.6086114048957825,0.058657944202423096,0.9968756437301636,0.4322483539581299,0.6092250347137451,-0.05872020870447159,0.9948623180389404,0.4315456449985504,0.7005206346511841,0.07880140841007233,0.4126147925853729,0.4539717733860016,0.6988518238067627,-0.04360455274581909,0.8989421725273132,0.42860478162765503,0.7910473942756653,0.11292387545108795,0.5618631839752197,0.43268537521362305,0.7949983477592468,0.0016308188205584884,0.923734724521637,0.4228927195072174,0.8081516623497009,0.11355690658092499,0.5896800756454468,0.42607879638671875,0.8093297481536865,0.005085214972496033,0.9292225241661072,0.45087090134620667,0.8078197240829468,0.09966308623552322,0.6825463771820068,0.45849934220314026,0.81465744972229,-0.02209385856986046,0.9434834122657776
9,0.46462029218673706,0.4409981966018677,-0.08492739498615265,0.9999591112136841,0.46378737688064575,0.4310292601585388,-0.07461932301521301,0.999952495098114,0.46378612518310547,0.43067091703414917,-0.07459979504346848,0.9999057054519653,0.46386271715164185,0.4301965534687042,-0.07460860162973404,0.9999138712882996,0.4625055193901062,0.4311537742614746,-0.09037908911705017,0.9999788403511047,0.46138596534729004,0.43093350529670715,-0.09038053452968597,0.9999768733978271,0.46011772751808167,0.43057745695114136,-0.09040608257055283,0.9999840259552002,0.4569937288761139,0.42985618114471436,-0.018699035048484802,0.9997578859329224,0.45283156633377075,0.43086230754852295,-0.08890318125486374,0.9999877214431763,0.4627472460269928,0.4484570026397705,-0.061836741864681244,0.999760627746582,0.4608454704284668,0.44838210940361023,-0.08219058811664581,0.9999347925186157,0.4409574866294861,0.46973419189453125,0.06846021860837936,0.9989872574806213,0.4461013674736023,0.47930869460105896,-0.11490237712860107,0.9999523162841797,0.44486722350120544,0.5030431747436523,0.1407008022069931,0.039478134363889694,0.4389313757419586,0.5528778433799744,-0.11833492666482925,0.988196074962616,0.46976685523986816,0.4739251136779785,0.170608788728714,0.1448219120502472,0.45982179045677185,0.5907771587371826,-0.09385380148887634,0.9647554755210876,0.4758110046386719,0.46631354093551636,0.18011654913425446,0.17271657288074493,0.46473899483680725,0.5961470603942871,-0.10132299363613129,0.9411188960075378,0.47671714425086975,0.44856536388397217,0.1746513545513153,0.17216524481773376,0.46639975905418396,0.5895300507545471,-0.10488983243703842,0.9410235285758972,0.47532790899276733,0.46514156460762024,0.16796959936618805,0.16900964081287384,0.46420368552207947,0.5879563093185425,-0.09293122589588165,0.9075430631637573,0.42540669441223145,0.6095144748687744,0.0589313730597496,0.9969300627708435,0.43221741914749146,0.6099476218223572,-0.05899430438876152,0.9951701164245605,0.4319611191749573,0.7026770114898682,0.07765147089958191,0.41235122084617615,0.4541894793510437,0.6993591785430908,-0.044957924634218216,0.9068582653999329,0.42851167917251587,0.7923592329025269,0.11276817321777344,0.573673665523529,0.4331906735897064,0.7945841550827026,-0.003992222249507904,0.9295485019683838,0.4225582480430603,0.8096204996109009,0.1135512962937355,0.6017979979515076,0.4263225495815277,0.8092530369758606,-0.0010899780318140984,0.9314505457878113,0.4503806531429291,0.8078510761260986,0.09758733958005905,0.695232093334198,0.45802003145217896,0.8144580125808716,-0.027680620551109314,0.9467105269432068
10,0.4644947052001953,0.4417095184326172,-0.07665921002626419,0.999958336353302,0.4637141823768616,0.43161100149154663,-0.06663991510868073,0.9999493360519409,0.46371594071388245,0.4312329590320587,-0.06662176549434662,0.9999009966850281,0.4637790322303772,0.4307347536087036,-0.06662899255752563,0.9999083280563354,0.4623641073703766,0.43161043524742126,-0.08220117539167404,0.9999775886535645,0.4611837863922119,0.43128395080566406,-0.08220542222261429,0.9999756217002869,0.4598349928855896,0.43084368109703064,-0.08223384618759155,0.9999831914901733,0.4569794237613678,0.4298957884311676,-0.01325237937271595,0.9997420310974121,0.45269346237182617,0.4308815896511078,-0.08229818940162659,0.9999864101409912,0.4624098241329193,0.44899728894233704,-0.05460647866129875,0.999730110168457,0.46048101782798767,0.44879019260406494,-0.07460741698741913,0.9999263882637024,0.4408370554447174,0.4693373739719391,0.0710228830575943,0.9988905191421509,0.4461227059364319,0.47893813252449036,-0.11070767790079117,0.9999531507492065,0.44295358657836914,0.5038024187088013,0.1400861293077469,0.03952585160732269,0.43924814462661743,0.551249623298645,-0.11280463635921478,0.9878065586090088,0.4664750099182129,0.4833906292915344,0.16686218976974487,0.1471281200647354,0.4598207473754883,0.5899745225906372,-0.0824831873178482,0.9642127156257629,0.4705844521522522,0.4751189351081848,0.17573276162147522,0.17448049783706665,0.4645921587944031,0.5951514840126038,-0.08939100801944733,0.9408962726593018,0.4752117991447449,0.4553646147251129,0.16966864466667175,0.1737595945596695,0.4662068486213684,0.5886018872261047,-0.0929601639509201,0.9405678510665894,0.47140249609947205,0.4741862416267395,0.16390493512153625,0.1711098998785019,0.4640951156616211,0.5870221257209778,-0.08156835287809372,0.9069095849990845,0.42570871114730835,0.6088824272155762,0.0588018000125885,0.9969562888145447,0.43249836564064026,0.6097095608711243,-0.058870840817689896,0.995469331741333,0.4324086308479309,0.7015349864959717,0.07924168556928635,0.41728541254997253,0.4544505178928375,0.6994351148605347,-0.04557965695858002,0.914531946182251,0.4284192621707916,0.7912279963493347,0.11424656957387924,0.5894451141357422,0.4333067834377289,0.7938913106918335,-0.009701082482933998,0.9351285696029663,0.422333300113678,0.808189332485199,0.11508959531784058,0.6154395937919617,0.426304429769516,0.8096132874488831,-0.007549849338829517,0.9339465498924255,0.4494844079017639,0.8065246343612671,0.10019167512655258,0.7098281383514404,0.45787182450294495,0.8142495155334473,-0.030744796618819237,0.9500741362571716
11,0.4640989303588867,0.4415183961391449,-0.08394698798656464,0.9999599456787109,0.4634853005409241,0.431490033864975,-0.06994080543518066,0.9999503493309021,0.46356528997421265,0.43111106753349304,-0.06994450837373734,0.9999025464057922,0.46368321776390076,0.4306219816207886,-0.0700177550315857,0.9999078512191772,0.46174898743629456,0.43156570196151733,-0.09106685221195221,0.9999783635139465,0.46036601066589355,0.43116241693496704,-0.09109125286340714,0.9999764561653137,0.4588657021522522,0.4306706190109253,-0.09117689728736877,0.9999837875366211,0.456987202167511,0.4296950101852417,-0.023313073441386223,0.9997352957725525,0.4520539343357086,0.4305422008037567,-0.0910581573843956,0.9999863505363464,0.46195584535598755,0.4488977789878845,-0.06139538437128067,0.9997004270553589,0.45971590280532837,0.44873982667922974,-0.08833445608615875,0.9999188780784607,0.440824419260025,0.46904927492141724,0.06599030643701553,0.9986133575439453,0.4460904598236084,0.47844216227531433,-0.11587782204151154,0.9999530911445618,0.4401790201663971,0.5171151757240295,0.13841746747493744,0.03695857152342796,0.4392855763435364,0.5489833354949951,-0.11782421916723251,0.9874919056892395,0.4570821225643158,0.5116252899169922,0.15990041196346283,0.13839785754680634,0.4598020911216736,0.5887601971626282,-0.09383115917444229,0.9635700583457947,0.4596591591835022,0.5138346552848816,0.16833987832069397,0.16538827121257782,0.46428775787353516,0.5943318009376526,-0.10349786281585693,0.9403262138366699,0.46215590834617615,0.5074673295021057,0.16070660948753357,0.16485349833965302,0.4660549759864807,0.5881160497665405,-0.1065291166305542,0.9398433566093445,0.4613436162471771,0.5086228251457214,0.1563255339860916,0.16238996386528015,0.46405941247940063,0.5863133072853088,-0.09302777051925659,0.9059299826622009,0.42625361680984497,0.608349084854126,0.05870779603719711,0.9968419671058655,0.4324811100959778,0.6093747019767761,-0.058778781443834305,0.9957154393196106,0.43275266885757446,0.7006007432937622,0.08050152659416199,0.4227446913719177,0.4545138478279114,0.6990217566490173,-0.047205518931150436,0.9215973615646362,0.42835569381713867,0.7905915975570679,0.11942008882761002,0.6062688827514648,0.43331584334373474,0.7933618426322937,-0.011565308086574078,0.9402297735214233,0.42200034856796265,0.8073065876960754,0.12072288990020752,0.6285330653190613,0.42626944184303284,0.8086714744567871,-0.009348388761281967,0.9358072876930237,0.44889670610427856,0.8060965538024902,0.10616840422153473,0.7244817018508911,0.4573461413383484,0.8137611150741577,-0.03181080147624016,0.9531766772270203
12,0.4638587534427643,0.44169706106185913,-0.07539500296115875,0.999959409236908,0.46334201097488403,0.43182361125946045,-0.06460365653038025,0.9999481439590454,0.46340394020080566,0.4315039813518524,-0.06459195911884308,0.9999001622200012,0.4634832441806793,0.431074857711792,-0.06460434943437576,0.9999043941497803,0.46165013313293457,0.4317127764225006,-0.08024872094392776,0.9999772906303406,0.46029791235923767,0.43126779794692993,-0.08025605976581573,0.9999755620956421,0.45882901549339294,0.43074119091033936,-0.08028731495141983,0.9999831318855286,0.45687103271484375,0.4298315644264221,-0.010528195649385452,0.9997231960296631,0.4520490765571594,0.4305480420589447,-0.0767660140991211,0.9999847412109375,0.4614493250846863,0.4491512179374695,-0.052758168429136276,0.9996697306632996,0.4594103693962097,0.448813796043396,-0.07256805896759033,0.9999068379402161,0.44078126549720764,0.46922174096107483,0.07799573242664337,0.9985322952270508,0.4464576244354248,0.478192001581192,-0.10729724168777466,0.9999544024467468,0.4386066496372223,0.5273854732513428,0.15063172578811646,0.03512374311685562,0.43949317932128906,0.5479049682617188,-0.10816530883312225,0.9876002073287964,0.4537864625453949,0.5300273895263672,0.17253153026103973,0.13196055591106415,0.45980292558670044,0.5881715416908264,-0.0818934217095375,0.9642825126647949,0.45625510811805725,0.534142255783081,0.1814686357975006,0.159083291888237,0.4642607271671295,0.5939086675643921,-0.0913136750459671,0.9418025612831116,0.45880645513534546,0.5286670923233032,0.1721183806657791,0.15877756476402283,0.4660305976867676,0.5877993106842041,-0.09352104365825653,0.9411843419075012,0.4582476019859314,0.5278397798538208,0.16845034062862396,0.15645375847816467,0.46405917406082153,0.5858732461929321,-0.08073534071445465,0.9078382253646851,0.4258856773376465,0.6082504987716675,0.058689363300800323,0.9968113899230957,0.4326474666595459,0.6091770529747009,-0.058749906718730927,0.9959646463394165,0.4322645664215088,0.700411856174469,0.07804709672927856,0.42828086018562317,0.45456480979919434,0.6991427540779114,-0.04929565638303757,0.9281724095344543,0.4282313287258148,0.7903271913528442,0.11355817317962646,0.6223539710044861,0.4333215355873108,0.793430507183075,-0.017992518842220306,0.9450631737709045,0.4218286871910095,0.8079077005386353,0.11422757804393768,0.6427358388900757,0.42624902725219727,0.8092210292816162,-0.016215484589338303,0.9386329054832458,0.4485388696193695,0.8059390783309937,0.10081221908330917,0.7375579476356506,0.45740994811058044,0.8136962652206421,-0.037680141627788544,0.9562259316444397
13,0.46386227011680603,0.4415866434574127,-0.059276044368743896,0.9999445676803589,0.46332889795303345,0.4317651093006134,-0.04980020597577095,0.9999248385429382,0.4633665084838867,0.431448757648468,-0.04979735240340233,0.9998674392700195,0.463401734828949,0.43102023005485535,-0.04978980869054794,0.9998711943626404,0.46165651082992554,0.43166986107826233,-0.06555448472499847,0.9999626278877258,0.46032533049583435,0.43124258518218994,-0.06557510793209076,0.9999605417251587,0.4588991105556488,0.4307285249233246,-0.06560780107975006,0.9999722838401794,0.45682963728904724,0.429851233959198,-0.0011534795630723238,0.9995929002761841,0.4521189332008362,0.4305514395236969,-0.07037182152271271,0.9999710917472839,0.4614662230014801,0.44910287857055664,-0.03893011808395386,0.9995580315589905,0.45943766832351685,0.4487748444080353,-0.05897218734025955,0.9998602867126465,0.44077378511428833,0.469765305519104,0.0780722051858902,0.9984787106513977,0.44644707441329956,0.4778304994106293,-0.10578794777393341,0.9999549388885498,0.43556541204452515,0.5361601114273071,0.12274453788995743,0.033046044409275055,0.4395170211791992,0.5472756028175354,-0.10482282936573029,0.9875504374504089,0.44460469484329224,0.5744401216506958,0.10103373229503632,0.12361271679401398,0.45980921387672424,0.5881104469299316,-0.06742257624864578,0.9629918336868286,0.4450266361236572,0.5789258480072021,0.10215957462787628,0.15060998499393463,0.46416372060775757,0.5938736200332642,-0.07643063366413116,0.9406049847602844,0.44754093885421753,0.5742397904396057,0.09107357263565063,0.1505916565656662,0.46594738960266113,0.5878056883811951,-0.07722515612840652,0.9397745132446289,0.4469730854034424,0.5700430274009705,0.09475626796483994,0.14839224517345428,0.4640383720397949,0.5858914852142334,-0.06560937315225601,0.9063621759414673,0.42593368887901306,0.6083613634109497,0.058801811188459396,0.9968039393424988,0.4327680170536041,0.6090946793556213,-0.05885053426027298,0.9961806535720825,0.4325784742832184,0.7001717686653137,0.0739465206861496,0.42784982919692993,0.4545593857765198,0.6994840502738953,-0.051227353513240814,0.9338905811309814,0.4282442629337311,0.7900876998901367,0.10175154358148575,0.6332153677940369,0.43329620361328125,0.7936800718307495,-0.01777481473982334,0.9488658905029297,0.42185068130493164,0.8082846999168396,0.10178706794977188,0.6503871083259583,0.42623370885849,0.8099841475486755,-0.016107529401779175,0.9393959641456604,0.44881701469421387,0.8058180809020996,0.08619244396686554,0.7490804195404053,0.457387775182724,0.8136014938354492,-0.03998761624097824,0.9585988521575928
